filename,mean_grain_diameter_px,grain_count,dominant_colors,color_percentages
bflnze7yaaqme5qkgdqc_b5de349d-b6be-48ce-a108-0ede8f2a8b4c_915x700.jpg,12.35,48,"white, gray, white","white: 64.3%, gray: 12.2%, white: 9.0%"
"e9445d48-36f0-4ecf-b097-96ed445a9f74.__CR255,99,3210,1985_PT0_SX970_V1___.jpg",0,0,"white, white, white","white: 52.5%, white: 16.9%, white: 16.1%"
f25410f4f2fe80400d6f95a9a534d1b8.jpg,9.26,12,"white, gray, white","white: 32.0%, gray: 25.4%, white: 19.1%"
istockphoto-1002671368-612x612.jpg,10.17,63,"white, white, gray","white: 36.2%, white: 25.8%, gray: 20.7%"
istockphoto-1022140840-612x612.jpg,28.08,6,"white, gray, darkgray","white: 80.6%, gray: 6.7%, darkgray: 6.2%"
istockphoto-1022140854-612x612.jpg,14.61,18,"white, white, gray","white: 52.2%, white: 23.7%, gray: 9.7%"
istockphoto-1022140856-612x612.jpg,23.43,11,"white, white, gray","white: 73.1%, white: 10.0%, gray: 9.2%"
istockphoto-1030995030-612x612.jpg,22.58,24,"gray, gray, gray","gray: 35.8%, gray: 27.4%, gray: 13.0%"
istockphoto-1040347728-612x612.jpg,0,0,"white, white, white","white: 27.8%, white: 27.4%, white: 23.7%"
istockphoto-1043676632-612x612.jpg,12.83,60,"gray, gray, white","gray: 35.4%, gray: 25.7%, white: 23.8%"
istockphoto-1049711572-612x612.jpg,11.01,11,"white, gray, gray","white: 69.3%, gray: 11.8%, gray: 8.7%"
istockphoto-1078006654-612x612.jpg,25.3,22,"gray, white, black","gray: 25.3%, white: 24.0%, black: 18.7%"
istockphoto-1089481820-612x612.jpg,11.18,8,"white, gray, white","white: 86.9%, gray: 5.0%, white: 4.8%"
istockphoto-1097421014-612x612.jpg,23.51,34,"white, gray, brown","white: 24.4%, gray: 20.8%, brown: 20.2%"
istockphoto-1124987135-612x612.jpg,30.36,28,"white, gray, gray","white: 41.9%, gray: 17.8%, gray: 15.8%"
istockphoto-1125425397-612x612.jpg,6.15,10,"gray, gray, white","gray: 28.3%, gray: 25.4%, white: 25.2%"
istockphoto-1126972775-612x612.jpg,12.49,119,"gray, gray, brown","gray: 27.3%, gray: 26.2%, brown: 19.9%"
istockphoto-1132036755-612x612.jpg,16.57,107,"gray, gray, white","gray: 23.3%, gray: 21.7%, white: 19.6%"
istockphoto-116125011-612x612.jpg,21.69,34,"white, gray, gray","white: 51.1%, gray: 21.3%, gray: 17.1%"
istockphoto-1161379400-612x612.jpg,15.56,34,"white, gray, gray","white: 61.1%, gray: 13.0%, gray: 10.1%"
istockphoto-1161379462-612x612.jpg,29.56,17,"white, gray, white","white: 61.6%, gray: 14.0%, white: 8.4%"
istockphoto-116188290-612x612.jpg,16.38,51,"gray, white, gray","gray: 34.2%, white: 25.6%, gray: 18.2%"
istockphoto-1162414197-612x612.jpg,103.25,6,"white, white, black","white: 62.9%, white: 16.0%, black: 8.2%"
istockphoto-1167831985-612x612.jpg,24.16,22,"white, gray, brown","white: 68.5%, gray: 9.2%, brown: 8.6%"
istockphoto-1169370453-612x612.jpg,689.44,1,"black, black, gray","black: 54.3%, black: 25.5%, gray: 7.6%"
istockphoto-1172079174-612x612.jpg,34.48,18,"gray, gray, gray","gray: 28.8%, gray: 28.1%, gray: 18.7%"
istockphoto-1173084355-612x612.jpg,31.34,33,"gray, gray, white","gray: 27.9%, gray: 25.1%, white: 23.6%"
istockphoto-1173337113-612x612.jpg,16.43,45,"white, gray, gray","white: 33.2%, gray: 24.0%, gray: 23.0%"
istockphoto-1174840718-612x612.jpg,20.33,2,"white, white, gray","white: 65.5%, white: 25.7%, gray: 5.9%"
istockphoto-1178410349-612x612.jpg,19.46,88,"gray, gray, gray","gray: 33.2%, gray: 29.4%, gray: 17.0%"
istockphoto-1182072248-612x612.jpg,0,0,"white, white, white","white: 41.5%, white: 28.6%, white: 23.8%"
istockphoto-1185894713-612x612.jpg,0,0,"gray, gray, gray","gray: 35.6%, gray: 35.2%, gray: 16.6%"
istockphoto-1186790561-612x612.jpg,7.83,16,"white, white, white","white: 63.1%, white: 19.0%, white: 9.5%"
istockphoto-1187562031-612x612.jpg,15.24,34,"white, white, gray","white: 81.4%, white: 6.0%, gray: 5.2%"
istockphoto-1194236031-612x612.jpg,54.32,12,"gray, gray, black","gray: 41.3%, gray: 16.2%, black: 15.3%"
istockphoto-1194236642-612x612.jpg,516.56,1,"black, black, white","black: 39.3%, black: 31.9%, white: 12.6%"
istockphoto-1194297497-612x612.jpg,26.01,3,"white, white, white","white: 34.7%, white: 32.0%, white: 29.3%"
istockphoto-1195174656-612x612.jpg,19.03,41,"white, purple, gray","white: 48.2%, purple: 15.7%, gray: 13.3%"
istockphoto-1197424395-612x612.jpg,596.91,1,"navy, gray, navy","navy: 46.1%, gray: 27.2%, navy: 18.2%"
istockphoto-1201821562-612x612.jpg,7.7,68,"gray, gray, white","gray: 35.5%, gray: 24.8%, white: 24.7%"
istockphoto-1207160907-612x612.jpg,12.32,118,"gray, gray, gray","gray: 32.3%, gray: 24.8%, gray: 24.2%"
istockphoto-1207543738-612x612.jpg,7.16,21,"white, white, gray","white: 29.3%, white: 24.8%, gray: 24.2%"
istockphoto-1212854544-612x612.jpg,12.32,132,"gray, gray, gray","gray: 32.3%, gray: 30.5%, gray: 18.1%"
istockphoto-1212981210-612x612.jpg,12.61,68,"gray, gray, white","gray: 38.1%, gray: 27.3%, white: 17.8%"
istockphoto-1213873924-612x612.jpg,6.48,6,"white, white, white","white: 53.1%, white: 26.6%, white: 12.0%"
istockphoto-1226893929-612x612.jpg,21.53,11,"white, white, gray","white: 50.6%, white: 33.4%, gray: 5.7%"
istockphoto-1250967782-612x612.jpg,42.44,10,"gray, gray, white","gray: 71.1%, gray: 15.3%, white: 7.0%"
istockphoto-125913888-612x612.jpg,8.54,10,"white, white, white","white: 33.1%, white: 18.4%, white: 17.7%"
istockphoto-1269930537-612x612.jpg,36.44,22,"black, gray, gray","black: 35.3%, gray: 28.8%, gray: 17.6%"
istockphoto-1283499830-612x612.jpg,101.76,2,"white, black, white","white: 74.2%, black: 9.9%, white: 8.5%"
istockphoto-1289284267-612x612.jpg,12.92,84,"white, gray, gray","white: 28.6%, gray: 26.2%, gray: 24.3%"
istockphoto-132055060-612x612.jpg,44.83,11,"white, navy, gray","white: 48.0%, navy: 21.0%, gray: 17.2%"
istockphoto-136979336-612x612.jpg,561.22,1,"white, gray, darkgreen","white: 34.6%, gray: 33.6%, darkgreen: 16.1%"
istockphoto-160185822-612x612.jpg,19.08,83,"gray, gray, brown","gray: 24.8%, gray: 23.1%, brown: 19.8%"
istockphoto-164901147-612x612.jpg,20.19,32,"gray, gray, gray","gray: 33.1%, gray: 23.4%, gray: 19.4%"
istockphoto-174823235-612x612.jpg,9.77,74,"white, gray, gray","white: 35.5%, gray: 27.4%, gray: 21.2%"
istockphoto-175255333-612x612.jpg,0,0,"white, white, white","white: 34.6%, white: 33.0%, white: 23.5%"
istockphoto-182148999-612x612.jpg,18.32,10,"white, white, gray","white: 68.4%, white: 20.2%, gray: 6.8%"
istockphoto-183755373-612x612.jpg,15.85,2,"white, gray, white","white: 52.3%, gray: 14.0%, white: 12.7%"
istockphoto-184592313-612x612.jpg,11.37,67,"white, white, gray","white: 41.4%, white: 27.0%, gray: 15.2%"
istockphoto-476416199-612x612.jpg,15.16,42,"white, gray, gray","white: 37.5%, gray: 36.2%, gray: 16.2%"
istockphoto-477628714-612x612.jpg,9.45,155,"gray, gray, gray","gray: 32.6%, gray: 25.1%, gray: 24.0%"
istockphoto-482566421-612x612.jpg,9.92,149,"white, white, gray","white: 30.6%, white: 29.8%, gray: 22.3%"
istockphoto-484343309-612x612.jpg,39.28,16,"gray, gray, black","gray: 35.5%, gray: 22.9%, black: 19.5%"
istockphoto-489869682-612x612.jpg,15.56,48,"white, gray, gray","white: 62.3%, gray: 13.8%, gray: 12.0%"
istockphoto-494347833-612x612.jpg,554.94,1,"brown, brown, gray","brown: 33.7%, brown: 29.8%, gray: 19.7%"
istockphoto-497903898-612x612.jpg,16.86,70,"white, gray, gray","white: 60.9%, gray: 14.5%, gray: 12.1%"
istockphoto-502976396-612x612.jpg,45.04,16,"black, gray, gray","black: 26.4%, gray: 22.9%, gray: 22.4%"
istockphoto-509006947-612x612.jpg,90.89,8,"white, black, gray","white: 41.2%, black: 29.7%, gray: 16.1%"
istockphoto-521027443-612x612.jpg,18.22,47,"white, gray, gray","white: 32.3%, gray: 21.9%, gray: 21.3%"
istockphoto-521072811-612x612.jpg,12.69,51,"gray, white, white","gray: 38.5%, white: 30.1%, white: 14.0%"
istockphoto-530863591-612x612.jpg,15.75,16,"white, white, white","white: 61.4%, white: 14.4%, white: 12.8%"
istockphoto-530873807-612x612.jpg,14.31,39,"white, white, gray","white: 57.7%, white: 19.0%, gray: 11.1%"
istockphoto-532448735-612x612.jpg,16.29,5,"white, white, white","white: 81.9%, white: 6.9%, white: 5.4%"
istockphoto-591405034-612x612.jpg,6.42,42,"gray, white, darkgray","gray: 32.3%, white: 30.3%, darkgray: 21.7%"
istockphoto-596802498-612x612.jpg,21.68,7,"white, white, white","white: 52.2%, white: 23.0%, white: 21.9%"
istockphoto-619512250-612x612.jpg,0,0,"white, white, white","white: 35.9%, white: 27.4%, white: 20.6%"
istockphoto-625332712-612x612.jpg,19.71,1,"white, white, white","white: 63.9%, white: 16.8%, white: 12.3%"
istockphoto-660591162-612x612.jpg,29.43,32,"white, gray, black","white: 27.2%, gray: 22.2%, black: 17.8%"
istockphoto-675540094-612x612.jpg,24.03,5,"white, gray, white","white: 74.9%, gray: 13.9%, white: 7.8%"
istockphoto-677811978-612x612.jpg,11.96,105,"gray, gray, gray","gray: 30.2%, gray: 26.8%, gray: 22.1%"
istockphoto-686552998-612x612.jpg,12.5,128,"gray, gray, gray","gray: 28.5%, gray: 28.3%, gray: 20.0%"
istockphoto-689288296-612x612.jpg,21.17,18,"white, gray, gray","white: 29.6%, gray: 26.6%, gray: 25.4%"
istockphoto-693871142-612x612.jpg,88.01,6,"gray, black, white","gray: 31.6%, black: 26.0%, white: 15.3%"
istockphoto-694142286-612x612.jpg,28.42,28,"gray, gray, gray","gray: 30.5%, gray: 29.0%, gray: 16.1%"
istockphoto-878788946-612x612.jpg,589.04,1,"gray, gray, black","gray: 24.1%, gray: 23.7%, black: 23.2%"
istockphoto-89088931-612x612.jpg,0,0,"white, white, white","white: 36.0%, white: 30.6%, white: 17.2%"
istockphoto-897447204-612x612.jpg,26.57,2,"white, white, white","white: 62.4%, white: 15.8%, white: 14.2%"
istockphoto-92256869-612x612.jpg,25.47,36,"gray, gray, white","gray: 28.3%, gray: 26.3%, white: 20.3%"
istockphoto-939752264-612x612.jpg,32.18,19,"black, brown, gray","black: 27.3%, brown: 26.4%, gray: 19.4%"
istockphoto-945040766-612x612.jpg,29.27,22,"gray, cyan, navy","gray: 32.9%, cyan: 23.1%, navy: 18.6%"
macro-shooting-of-metamorphic-rock-specimens-piece-of-white-marble-GRAB0R.jpg,131.1,3,"white, white, white","white: 29.8%, white: 28.0%, white: 21.5%"
marbldolo1-1295.jpg,21.65,16,"black, gray, gray","black: 38.0%, gray: 23.4%, gray: 18.5%"
Marble Madoc01.jpg,13.74,388,"gray, white, gray","gray: 26.4%, white: 26.2%, gray: 18.9%"
Marble-084-RD010-C-SH_nltxub.jpg,14.8,260,"white, white, gray","white: 34.8%, white: 23.3%, gray: 19.8%"
marble-941374788-5b16eaa4fa6bcc00369692c7.jpg,9.74,49,"white, white, gray","white: 33.9%, white: 33.3%, gray: 19.7%"
Marble-from-Fauske.jpg,9.41,67,"white, white, gray","white: 30.1%, white: 27.5%, gray: 23.1%"
marble-with-ruby.jpg,25.56,7,"whitesmoke, gray, white","whitesmoke: 42.2%, gray: 22.2%, white: 19.0%"
marble.jpg,10.26,38,"gray, gray, gray","gray: 32.2%, gray: 32.1%, gray: 25.6%"
marble2020(6).jpg,0,0,"white, white, white","white: 36.4%, white: 21.2%, white: 17.5%"
marble2020(7).jpg,9.99,191,"gray, gray, white","gray: 26.9%, gray: 26.7%, white: 20.4%"
marble3.jpg,13.54,47,"gray, white, gray","gray: 24.2%, white: 23.5%, gray: 23.0%"
MarbleGrayBanded.jpg,11.75,103,"gray, gray, white","gray: 30.8%, gray: 23.3%, white: 18.2%"
MarbleWhite.jpg,634.37,1,"gray, white, black","gray: 36.4%, white: 31.5%, black: 21.6%"
marbwht1-897.jpg,40.73,6,"gray, white, gray","gray: 38.9%, white: 23.2%, gray: 17.2%"
p.482.1-white_marble_metamorphic_rock.jpg,35.49,9,"gray, white, gray","gray: 50.3%, white: 19.5%, gray: 16.1%"
pink-marble.jpg,12.29,54,"gray, gray, brown","gray: 32.8%, gray: 22.5%, brown: 21.7%"
raw-marble-rock-cutout-white-background-172494727.jpg,11.29,71,"white, gray, white","white: 60.3%, gray: 12.7%, white: 11.5%"
raw-marble-rock-isolated-white-closeup-sample-natural-mineral-geological-collection-background-170796580.jpg,28.82,20,"white, white, white","white: 54.1%, white: 19.3%, white: 14.7%"
rock-kit.jpg,346.64,1,"black, white, gray","black: 28.1%, white: 20.7%, gray: 18.2%"
s-l400.jpg,49.79,11,"gray, black, white","gray: 25.4%, black: 23.7%, white: 18.8%"
White-Marble-Metamorphic-Rock.jpg,12.64,58,"gray, white, gray","gray: 45.1%, white: 21.7%, gray: 18.9%"
